,rpm,Q_pcm,soc,outdoor_temp,e_price,load,u_pcm_charge,u_pcm_discharge,e,EER
105,0.0,5.0,-8.518518518518517,21.0749999999999,0.09,2.2502474483918737,1.0,0.0,-1.0680246282045132,-2.1069246803557604
106,545.0890840342735,5.0,-7.962962962962962,22.0749999999999,0.10421,3.2595474215092795,1.0,0.0,1.5884752296331195,2.051997639435723
107,0.0,5.0,-7.962962962962962,22.9875,0.075,2.0956239136418686,1.0,0.0,-0.8221434697518479,-2.5489759278564876
108,1624.5164280478823,0.0,-7.222222222222221,23.7999999999999,0.074,4.063687998584806,1.0,1.0,0.576790129477297,7.045349410308791
109,2344.2695533170972,0.0,-6.851851851851851,24.425,0.074,5.854839572834296,1.0,1.0,0.7275354839981858,8.047496928478193
110,457.2547977201025,5.0,-6.481481481481481,24.8499999999999,0.074,4.550635679307132,1.0,0.0,5.646967907703853,0.8058547088781833
111,0.23391300069291468,0.0,-5.7407407407407405,25.075,0.074,1.6538541937648423,0.0,0.0,-0.5511394861873551,-3.0007906078473736
112,2900.0,5.0,-5.37037037037037,25.1,0.075,14.011618404074625,1.0,0.0,1.8829839109107958,7.441177974429548
113,2109.346595912253,5.0,-5.185185185185185,24.9249999999999,0.074,10.297110427876493,1.0,0.0,1.3226580859981198,7.785164236232652
114,1674.4417186676342,0.0,-5.0,24.4624999999999,0.10021,4.163986225110316,1.0,1.0,0.5911447075524198,7.043937249055172
115,0.0,0.0,-5.555555555555555,23.7875,0.10421,0.0,0.0,0.0,-0.0,-2.726464259742399
116,0.0,0.0,-5.555555555555555,23.0874999999999,0.10421,0.0,0.0,0.0,-0.0,-2.571401388499172
117,0.016059595087544256,0.0,-5.555555555555555,22.2999999999999,0.07418000000000001,0.0,0.0,0.0,-0.0,-2.3928031299673522
118,257.3851921743867,0.0,-5.925925925925926,21.5874999999999,0.07064000000000001,0.0,0.0,0.0,-0.0,-0.013293380139171695
119,37.22982691507446,0.0,-5.925925925925926,20.7999999999999,0.10421,0.0,0.0,0.0,-0.0,-1.7054681798431832
120,0.0,0.0,-6.481481481481481,20.0874999999999,0.10421,0.0,0.0,0.0,-0.0,-1.8688811882804695
121,0.0,0.0,-6.851851851851851,19.3875,0.07242,0.0,0.0,0.0,-0.0,-1.6961012994216396
122,0.0,0.0,-7.037037037037036,18.6875,0.05722,0.0,1.0,1.0,-0.0,-1.519969542365231
123,0.0,0.0,-7.222222222222221,18.25,0.10421,0.0,0.0,0.0,-0.0,-1.408185073635904
124,622.662342025954,0.0,-7.4074074074074066,17.9375,0.10421,0.0,0.0,0.0,0.0,3.5994458780937713
125,0.0,0.0,-7.777777777777777,17.8999999999999,0.0623,0.0,1.0,1.0,-0.0,-1.3178147857218545
126,6.96819494375886,0.0,-7.777777777777777,18.1625,0.07,0.0,0.0,0.0,-0.0,-1.322414592285318
127,210.89946003268238,0.0,-8.148148148148147,18.8999999999999,0.11849,0.0,0.0,0.0,0.0,0.2593399709647417
128,0.0,0.0,-8.148148148148147,19.7,0.11849,1.229986942019261,0.0,0.0,-0.6934780770135288,-1.7736493521413303
129,1200.0,0.0,-8.333333333333332,20.675,0.10421,2.519033543126622,0.0,0.0,0.4080741708901622,6.172979626795955
130,1288.1331854498583,0.0,-8.888888888888888,21.5,0.10421,3.140010854036078,0.0,0.0,0.4934625984230572,6.363219551128113
131,0.0,0.0,-9.074074074074073,22.2999999999999,0.10421,1.168390964448446,0.0,0.0,-0.4882640214051606,-2.3929491283956743
132,1200.0,0.0,-9.074074074074073,23.0125,0.056100000000000004,1.9463787418970995,1.0,1.0,0.34573421105414054,5.6296966850998285
133,1521.523603182822,0.0,-9.444444444444443,23.5375,0.048,0.7035273074513347,0.0,0.0,0.1037661672837052,6.779929584638444
134,1192.169141805826,0.0,-9.444444444444443,23.8624999999999,0.06167,1.0184871353422493,0.0,0.0,0.18841109712111392,5.4056642676813675
135,1200.0,0.0,-9.814814814814813,24.075,0.0663,1.6639388664241235,0.0,0.0,0.3084163647394552,5.395105632056166
136,2900.0,-5.0,-9.999999999999998,24.1,0.06664,2.235301315952696,0.0,1.0,0.2920151542708557,7.654744225634828
137,80.35636758046778,0.0,-10.185185185185183,23.8374999999999,0.07931,0.039846763106974444,1.0,1.0,-0.019734857033071,-2.0191057396666516
138,4.975452315721805,0.0,-10.555555555555554,23.3625,0.08209000000000001,0.0,1.0,1.0,-0.0,-2.587533345779699
139,580.8762213564944,0.0,-10.555555555555554,22.6875,0.10421,0.0,0.0,0.0,0.0,2.160982691959133
140,0.0,0.0,-10.925925925925924,22.0749999999999,0.10421,0.0,0.0,0.0,-0.0,-2.3411835872704345
141,0.7708423481100545,0.0,-10.925925925925924,21.2999999999999,0.09620999999999999,0.0,0.0,0.0,-0.0,-2.153222686687255
142,0.0,0.0,-11.48148148148148,20.5,0.07845,0.0,0.0,0.0,-0.0,-1.969128323536569
143,0.0,0.0,-11.48148148148148,19.7,0.07,0.0,0.0,0.0,-0.0,-1.7736493521413303
144,1806.9808537238323,-5.0,-11.48148148148148,18.9874999999999,0.06309000000000001,0.0,0.0,1.0,0.0,8.652627529925306
145,11.952763435357971,0.0,-11.85185185185185,18.4624999999999,0.0608,0.0,0.0,0.0,-0.0,-1.3542508587484154
146,0.0,0.0,-11.85185185185185,17.9624999999999,0.05997,0.0,0.0,0.0,-0.0,-1.334013795177598
147,1763.60027205375,-5.0,-12.037037037037035,17.6375,0.07,0.0,0.0,1.0,0.0,8.89774457300255
148,0.0,0.0,-12.22222222222222,17.4249999999999,0.06322,0.0,0.0,0.0,-0.0,-1.193829075236581
149,1.4664782007526969,0.0,-12.777777777777775,17.3999999999999,0.08019,0.0,0.0,0.0,-0.0,-1.1739329705500232
150,515.1621662280127,0.0,-12.96296296296296,17.75,0.09523999999999999,0.0,0.0,0.0,0.0,2.902330063204669
151,1788.647841944784,-5.0,-12.96296296296296,18.4125,0.09640000000000001,0.0,0.0,1.0,0.0,8.756709944880209
152,0.0,0.0,-13.518518518518515,19.2874999999999,0.09124,0.9527670656057299,0.0,0.0,-0.5701283604697303,-1.6711448362623857
153,2900.0,-5.0,-13.518518518518515,20.2749999999999,0.08395999999999999,2.126966278650732,0.0,1.0,0.24921224161181407,8.534758424763922
154,0.03466857633039525,5.0,-13.7037037037037,21.1875,0.08183,3.5886356228082765,1.0,0.0,-1.6821951888162672,-2.1333051281246025
155,1307.1956742539478,5.0,-13.518518518518515,22.0,0.07995000000000001,1.8184906817642315,1.0,0.0,0.2874463513471771,6.326365505220354
156,1200.0,0.0,-13.7037037037037,22.7124999999999,0.07773000000000001,1.8432567579667514,1.0,1.0,0.3235298021304444,5.697332195763425
157,2199.738064142961,-5.0,-13.888888888888886,23.3249999999999,0.08045999999999999,0.6287671120129291,0.0,1.0,0.07652268613145075,8.216741254127337
158,0.0,0.0,-14.444444444444441,23.6625,0.079,0.8035524555896126,0.0,0.0,-0.297720049579425,-2.699020293476214
159,0.014454203385471903,0.0,-14.444444444444441,23.875,0.079,1.4732758957956917,0.0,0.0,-0.5366186882230699,-2.745480036623804
160,2034.228700810098,-5.0,-14.444444444444441,23.8999999999999,0.07955,0.19148108984877343,0.0,1.0,0.0242029047382997,7.911492108869298
161,1950.834212116486,-5.0,-14.814814814814811,23.6375,0.08318,0.0,0.0,1.0,0.0,7.839793273437109
162,0.0,0.0,-15.370370370370367,23.25,0.088,0.0,0.0,0.0,-0.0,-2.6076968659948165
163,810.5154158430398,0.0,-15.740740740740737,22.5874999999999,0.08995,0.0,0.0,0.0,0.0,3.666704503560533
164,2184.752960255726,-5.0,-16.111111111111107,21.9749999999999,0.08724,0.7028252106055298,0.0,1.0,0.08257685384679465,8.511164786072932
165,0.0,0.0,-16.48148148148148,21.1125,0.08495,0.0,1.0,1.0,-0.0,-2.1158328398678963
166,90.46220526939646,0.0,-16.851851851851855,20.2125,0.079,0.0,0.0,0.0,-0.0,-1.0924696746055687
167,0.0,0.0,-17.03703703703704,19.3125,0.07324,0.0,0.0,0.0,-0.0,-1.6773903650653514
168,0.001632621797643202,0.0,-17.03703703703704,18.4125,0.07486,0.0,0.0,0.0,-0.0,-1.449843020368261
169,101.46456032632135,0.0,-17.03703703703704,17.6875,0.075,0.0,1.0,1.0,-0.0,-0.3595987396964351
170,416.4317741425052,0.0,-17.407407407407415,16.9874999999999,0.07328,0.0,0.0,0.0,0.0,2.3793799265939186
171,0.0,0.0,-17.592592592592602,16.55,0.075,0.0,0.0,0.0,-0.0,-0.9613941471214745
172,54.38970643264179,0.0,-17.77777777777779,16.2374999999999,0.06915,0.0,0.0,0.0,-0.0,-0.38824981503846256
173,518.5270871540716,0.0,-17.962962962962976,16.1125,0.08006999999999999,0.0,0.0,0.0,0.0,3.361954075921226
174,0.0,0.0,-18.703703703703724,16.3624999999999,0.09003,0.0,0.0,0.0,-0.0,-0.9109052798799583
175,0.0,0.0,-19.259259259259284,17.0125,0.09385,0.0,0.0,0.0,-0.0,-1.0849051332114774
176,1306.747471986797,0.0,-19.074074074074097,17.7999999999999,0.08532,0.7466601068413472,1.0,1.0,0.10149639395336292,7.356518569363496
177,1200.0,0.0,-19.629629629629658,18.6,0.08002,2.16149483043165,0.0,0.0,0.323259231270985,6.686567996629585
178,1220.3343651802406,0.0,-19.629629629629658,19.3999999999999,0.07744,3.0776515890542018,1.0,1.0,0.4679560571539369,6.576796137167619
179,480.71948226005753,0.0,-19.814814814814845,20.1124999999999,0.0726,1.8285462333786173,0.0,0.0,0.8885250038565601,2.05795697976082
180,0.0,5.0,-20.18518518518522,20.725,0.07144,3.150253326527336,1.0,0.0,-1.5569739171109296,-2.0233179836261126
